"DescripcionComercial","AnnioCorte","MesFactura","FormaFarmaceutica","CUMCodATC.x","PrincipioActivo","ViaAdministracion","PrecioMinimoUnitario","PrecioMaximoUnitario","ValorTotalFacturado","TotalUnidadesFacturadas","titular","CUMCodATC.y","descripcionatc"
"SINGOMOD","2023","4","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",32500,32500,1820000,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","4","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",32500,32500,1820000,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","4","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",32500,32500,1820000,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","4","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",32500,32500,1820000,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","5","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",212628,212628,11907168,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","5","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",212628,212628,11907168,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","5","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",212628,212628,11907168,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","5","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",212628,212628,11907168,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","5","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",212628,212628,11907168,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","5","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",212628,212628,11907168,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","5","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",212628,212628,11907168,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","5","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",212628,212628,11907168,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","5","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",212628,212628,11907168,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","5","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",212628,212628,11907168,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","5","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",212628,212628,11907168,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","5","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",212628,212628,11907168,56,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",199564,199564,4390400,22,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",199564,199564,4390400,22,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",199564,199564,4390400,22,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",199564,199564,4390400,22,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",199564,199564,4390400,22,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",199564,199564,4390400,22,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",199564,199564,4390400,22,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",199564,199564,4390400,22,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",199564,199564,4390400,22,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",199564,199564,4390400,22,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",199564,199564,4390400,22,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",199564,199564,4390400,22,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","6","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","7","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","7","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","7","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","7","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","7","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","7","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","7","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","7","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","7","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","7","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","7","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","7","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","8","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","8","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","8","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","8","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","8","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","8","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","8","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","8","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","8","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","8","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","8","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","8","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",84800,84800,2374400,28,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",672000,672000,672000,1,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",672000,672000,672000,1,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",672000,672000,672000,1,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",672000,672000,672000,1,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",672000,672000,672000,1,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",672000,672000,672000,1,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",672000,672000,672000,1,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",672000,672000,672000,1,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",672000,672000,672000,1,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",672000,672000,672000,1,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",672000,672000,672000,1,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",672000,672000,672000,1,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",504000,504000,5544000,11,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",504000,504000,5544000,11,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",504000,504000,5544000,11,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",504000,504000,5544000,11,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",504000,504000,5544000,11,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",504000,504000,5544000,11,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",504000,504000,5544000,11,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",504000,504000,5544000,11,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",504000,504000,5544000,11,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",504000,504000,5544000,11,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",504000,504000,5544000,11,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",504000,504000,5544000,11,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",20368,212628,6014688,31,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",20368,212628,6014688,31,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",20368,212628,6014688,31,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",20368,212628,6014688,31,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",20368,212628,6014688,31,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",20368,212628,6014688,31,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",20368,212628,6014688,31,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
"SINGOMOD","2023","9","CAPSULA DURA","L04AA27","CLORHIDRATO DE FINGOLIMOD  EQUIVALENTE A FINGOLIMOD","ORAL",20368,212628,6014688,31,"MSN LABORATORIES PRIVATE LIMITED","L04AA27","FINGOLIMOD"
